id_transaccion,id_cliente,fecha_transaccion,categoria_producto,cantidad,precio_unitario,descuento_pct,canal_venta,monto_compra,nombre,edad,ciudad,fecha_registro,categoria_favorita,ingreso_estimado,ciudad_normalizada,segmento_cliente,canal_adquisicion,metodo_pago_preferido,score_fidelizacion,region,macrozona,outlier_precio_unitario_iqr,outlier_precio_unitario_zscore,outlier_monto_compra_iqr,outlier_monto_compra_zscore,monto_bruto,monto_descuento,antiguedad_cliente_dias,nivel_fidelizacion,codigo_macrozona,compra_con_descuento,score_fidelizacion_norm,grupo_edad,rango_monto_compra
50298,1004,2024-11-02,Belleza,2,109903.26,0.2,App,175845.22,Antonia López,44,Antofagasta,2023-01-26,Deportes,765369.0,antofagasta,Premium,Facebook,Tarjeta débito,64,RegiÃ³n de Antofagasta,Norte,False,False,False,False,219806.52,43961.304000000004,646,Baja,1,Sí,0.4,30-44,Medio
50299,1153,2024-03-21,Libros,5,179908.41,0.2,App,719633.64,María López,22,Antofagasta,2022-09-28,Hogar,845337.0,antofagasta,Oro,Referido,Transferencia,68,RegiÃ³n de Antofagasta,Norte,False,False,False,False,899542.05,179908.41000000003,540,Media,1,Sí,0.4666666666666667,18-29,Muy alto
50300,1252,2024-06-04,Tecnología,1,110267.13,0.15,Web,93727.06,Matías Díaz,69,Temuco,2024-02-24,Libros,1039644.0,temuco,Premium,Instagram,Tarjeta crédito,60,RegiÃ³n de La AraucanÃ­a,Sur,False,False,False,False,110267.13,16540.0695,101,Baja,3,Sí,0.3333333333333333,60+,Bajo
50301,1093,2024-09-05,Moda,3,127308.65,0.05,Web,362829.65,Juan Pérez,36,Concepción,2023-06-11,Moda,1178187.0,concepcion,Oro,Facebook,Tarjeta crédito,89,Sin información,Sin información,False,False,False,False,381925.94999999995,19096.297499999997,452,Alta,0,Sí,0.8166666666666667,30-44,Alto
50302,1045,2024-02-17,Tecnología,1,148351.58,0.0,App,148351.58,María Sepúlveda,65,La Serena,2022-04-23,Belleza,1013193.0,la serena,Plata,Facebook,PayPal,87,RegiÃ³n de Coquimbo,Norte,False,False,False,False,148351.58,0.0,665,Alta,1,No,0.7833333333333333,60+,Medio
50303,1220,2024-05-20,Belleza,3,61813.89,0.2,App,148353.34,Antonia Pérez,54,Puerto Montt,2024-08-17,Moda,528664.0,puerto montt,Oro,Instagram,Tarjeta crédito,67,RegiÃ³n de Los Lagos,Sur,False,False,False,False,185441.66999999998,37088.333999999995,-89,Media,3,Sí,0.45,45-59,Medio
50304,1099,2024-10-25,Tecnología,5,22205.03,0.05,Web,105473.89,Catalina González,57,Puerto Montt,2022-08-13,Deportes,862764.0,puerto montt,Premium,Referido,PayPal,64,RegiÃ³n de Los Lagos,Sur,False,False,False,False,111025.15,5551.2575,804,Baja,3,Sí,0.4,45-59,Bajo
50305,1249,2024-06-08,Tecnología,5,99656.53,0.1,Marketplace,448454.38,Camila Díaz,66,Valparaíso,2023-04-28,Moda,1174207.0,valparaiso,Plata,Orgánico,Transferencia,98,Sin información,Sin información,False,False,False,False,498282.65,49828.26500000001,407,Alta,0,Sí,0.9666666666666667,60+,Alto
50306,1015,2024-12-25,Moda,1,249434.4,0.0,Marketplace,249434.4,María Soto,28,La Serena,2024-02-15,Belleza,675193.0,la serena,Plata,Facebook,PayPal,65,RegiÃ³n de Coquimbo,Norte,False,False,False,False,249434.4,0.0,314,Media,1,No,0.4166666666666667,18-29,Medio
50307,1247,2024-01-22,Tecnología,2,242339.47,0.05,Web,460444.99,Camila Rodríguez,66,Valparaíso,2024-08-14,Libros,1287879.0,valparaiso,Oro,Referido,Tarjeta crédito,77,Sin información,Sin información,False,False,False,False,484678.94,24233.947,-205,Media,0,Sí,0.6166666666666667,60+,Alto
50308,1199,2024-10-01,Libros,1,64873.3,0.05,App,61629.64,Fernanda Sepúlveda,42,Valparaíso,2023-08-23,Hogar,1071786.0,valparaiso,Oro,Facebook,Tarjeta crédito,78,Sin información,Sin información,False,False,False,False,64873.3,3243.6650000000004,405,Media,0,Sí,0.6333333333333333,30-44,Bajo
50309,1128,2024-12-30,Libros,5,96443.42,0.05,Web,458106.24,María Soto,26,Valparaíso,2023-06-03,Deportes,983237.0,valparaiso,Oro,Instagram,Tarjeta crédito,44,Sin información,Sin información,False,False,False,False,482217.1,24110.855,576,Baja,0,Sí,0.06666666666666667,18-29,Alto
50310,1228,2024-06-05,Moda,4,60392.92,0.15,Marketplace,205335.93,Matías Martínez,26,Valparaíso,2024-02-23,Tecnología,944883.0,valparaiso,Bronce,Facebook,Tarjeta débito,95,Sin información,Sin información,False,False,False,False,241571.68,36235.752,103,Alta,0,Sí,0.9166666666666666,18-29,Medio
50311,1105,2024-05-01,Hogar,5,24063.72,0.0,App,120318.6,Diego Torres,36,Concepción,2024-03-19,Tecnología,335011.0,concepcion,Plata,Facebook,Tarjeta débito,68,Sin información,Sin información,False,False,False,False,120318.6,0.0,43,Media,0,No,0.4666666666666667,30-44,Bajo
50312,1278,2024-04-08,Moda,2,13782.05,0.05,Marketplace,26185.89,Matías Hernández,62,Concepción,2024-12-27,Belleza,1412123.0,concepcion,Oro,Instagram,Tarjeta crédito,46,Sin información,Sin información,False,False,False,False,27564.1,1378.205,-263,Baja,0,Sí,0.1,60+,Bajo
50313,1262,2024-11-03,Libros,2,62812.25,0.15,App,106780.82,María Silva,36,Valparaíso,2024-06-10,Belleza,456539.0,valparaiso,Premium,Facebook,Tarjeta débito,57,Sin información,Sin información,False,False,False,False,125624.5,18843.675,146,Baja,0,Sí,0.2833333333333333,30-44,Bajo
50314,1043,2024-01-23,Deportes,5,15521.84,0.15,Web,65967.82,Juan López,53,Puerto Montt,2022-08-01,Hogar,828432.0,puerto montt,Oro,Google Ads,Tarjeta débito,91,RegiÃ³n de Los Lagos,Sur,False,False,False,False,77609.2,11641.38,540,Alta,3,Sí,0.85,45-59,Bajo
50315,1053,2024-02-20,Libros,1,241188.57,0.0,Web,241188.57,Fernanda Torres,29,Antofagasta,2024-10-24,Deportes,910291.0,antofagasta,Plata,Orgánico,Tarjeta débito,76,RegiÃ³n de Antofagasta,Norte,False,False,False,False,241188.57,0.0,-247,Media,1,No,0.6,18-29,Medio
50316,1141,2024-06-17,Deportes,1,133861.25,0.1,App,120475.12,Matías Fuentes,56,Temuco,2023-03-04,Hogar,777672.0,temuco,Plata,Google Ads,Tarjeta débito,44,RegiÃ³n de La AraucanÃ­a,Sur,False,False,False,False,133861.25,13386.125,471,Baja,3,Sí,0.06666666666666667,45-59,Bajo
50317,1048,2024-06-21,Moda,4,178151.83,0.0,App,712607.32,Camila Hernández,40,Puerto Montt,2023-08-30,Hogar,999166.0,puerto montt,Oro,Facebook,Tarjeta crédito,78,RegiÃ³n de Los Lagos,Sur,False,False,False,False,712607.32,0.0,296,Media,3,No,0.6333333333333333,30-44,Muy alto
50318,1101,2024-11-11,Hogar,3,54145.05,0.05,Web,154313.39,Pedro Hernández,44,Antofagasta,2024-10-03,Libros,655427.0,antofagasta,Plata,Instagram,Tarjeta débito,94,RegiÃ³n de Antofagasta,Norte,False,False,False,False,162435.15000000002,8121.7575000000015,39,Alta,1,Sí,0.9,30-44,Medio
50319,1192,2024-11-02,Tecnología,5,227467.11,0.05,App,1080468.77,Benjamín Fuentes,64,Rancagua,2023-08-14,Deportes,300000.0,rancagua,Bronce,Orgánico,Transferencia,48,RegiÃ³n de O'Higgins,Centro,False,False,False,False,1137335.5499999998,56866.7775,446,Baja,2,Sí,0.13333333333333333,60+,Muy alto
50320,1221,2024-01-28,Moda,5,359164.20375,0.0,Marketplace,1107260.74625,Diego Sepúlveda,24,Santiago,2024-06-05,Hogar,822185.0,santiago,Oro,Orgánico,PayPal,82,RegiÃ³n Metropolitana,Centro,True,True,True,True,1795821.0187499998,0.0,-129,Media,2,No,0.7,18-29,Muy alto
50321,1114,2024-02-06,Libros,4,145871.27,0.2,App,466788.06,Matías Hernández,23,Rancagua,2022-04-12,Moda,458147.0,rancagua,Plata,Referido,Tarjeta crédito,43,RegiÃ³n de O'Higgins,Centro,False,False,False,False,583485.08,116697.016,665,Baja,2,Sí,0.05,18-29,Alto
50322,1285,2024-08-04,Libros,1,186381.25,0.0,App,186381.25,Pedro Díaz,63,Puerto Montt,2022-07-21,Deportes,547488.0,puerto montt,Plata,Orgánico,Transferencia,60,RegiÃ³n de Los Lagos,Sur,False,False,False,False,186381.25,0.0,745,Baja,3,No,0.3333333333333333,60+,Medio
50323,1173,2024-06-02,Deportes,4,15435.15,0.1,Marketplace,55566.54,Juan Rojas,67,Concepción,2024-06-14,Hogar,844909.0,concepcion,Oro,Instagram,Tarjeta crédito,47,Sin información,Sin información,False,False,False,False,61740.6,6174.06,-12,Baja,0,Sí,0.11666666666666667,60+,Bajo
50324,1124,2024-06-10,Moda,2,142682.9,0.0,App,285365.8,Benjamín López,46,Rancagua,2023-11-07,Libros,661684.0,rancagua,Plata,Instagram,Tarjeta débito,61,RegiÃ³n de O'Higgins,Centro,False,False,False,False,285365.8,0.0,216,Baja,2,No,0.35,45-59,Medio
50325,1093,2024-12-02,Moda,5,173823.19,0.05,Marketplace,825660.15,Juan Pérez,36,Concepción,2023-06-11,Moda,1178187.0,concepcion,Oro,Facebook,Tarjeta crédito,89,Sin información,Sin información,False,False,False,False,869115.95,43455.7975,540,Alta,0,Sí,0.8166666666666667,30-44,Muy alto
50326,1224,2024-10-29,Tecnología,1,226409.91,0.0,Web,226409.91,Juan Hernández,62,Puerto Montt,2023-04-23,Deportes,1018051.0,puerto montt,Plata,Instagram,Transferencia,44,RegiÃ³n de Los Lagos,Sur,False,False,False,False,226409.91,0.0,555,Baja,3,No,0.06666666666666667,60+,Medio
50327,1169,2024-07-04,Hogar,2,48176.93,0.0,App,96353.86,Camila Martínez,46,La Serena,2023-08-06,Libros,1426539.0,la serena,Oro,Google Ads,Tarjeta débito,46,RegiÃ³n de Coquimbo,Norte,False,False,False,False,96353.86,0.0,333,Baja,1,No,0.1,45-59,Bajo
50328,1018,2024-08-21,Deportes,1,168259.56,0.0,Marketplace,168259.56,Daniela Rodríguez,32,La Serena,2023-12-01,Moda,881616.0,la serena,Premium,Google Ads,PayPal,62,RegiÃ³n de Coquimbo,Norte,False,False,False,False,168259.56,0.0,264,Baja,1,No,0.36666666666666664,30-44,Medio
50329,1236,2024-07-29,Deportes,4,198857.6,0.1,App,715887.36,Juan Torres,69,Antofagasta,2022-08-19,Libros,465046.0,antofagasta,Bronce,Instagram,Transferencia,82,RegiÃ³n de Antofagasta,Norte,False,False,False,False,795430.4,79543.04000000001,710,Media,1,Sí,0.7,60+,Muy alto
50330,1054,2024-07-22,Deportes,2,185184.41,0.0,App,370368.82,Diego Díaz,55,Antofagasta,2022-05-18,Deportes,747340.0,antofagasta,Bronce,Orgánico,Tarjeta débito,55,RegiÃ³n de Antofagasta,Norte,False,False,False,False,370368.82,0.0,796,Baja,1,No,0.25,45-59,Alto
50331,1027,2024-06-04,Deportes,1,89847.92,0.05,Marketplace,85355.52,Pedro Morales,25,Concepción,2024-08-21,Moda,618112.0,concepcion,Plata,Facebook,Transferencia,71,Sin información,Sin información,False,False,False,False,89847.92,4492.396,-78,Media,0,Sí,0.5166666666666667,18-29,Bajo
50332,1170,2024-10-13,Libros,4,235511.09,0.2,Marketplace,753635.49,Valentina Sepúlveda,53,Rancagua,2023-11-11,Tecnología,1009803.0,rancagua,Premium,Google Ads,Transferencia,50,RegiÃ³n de O'Higgins,Centro,False,False,False,False,942044.36,188408.872,337,Baja,2,Sí,0.16666666666666666,45-59,Muy alto
50333,1115,2024-08-16,Deportes,2,133987.94,0.0,App,267975.88,Valentina Hernández,35,Temuco,2024-10-06,Hogar,819816.0,temuco,Bronce,Referido,Tarjeta débito,71,RegiÃ³n de La AraucanÃ­a,Sur,False,False,False,False,267975.88,0.0,-51,Media,3,No,0.5166666666666667,30-44,Medio
50334,1288,2024-06-05,Hogar,4,195178.15,0.2,Web,624570.08,Valentina Rojas,44,Antofagasta,2022-06-11,Moda,826286.0,antofagasta,Bronce,Referido,Transferencia,71,RegiÃ³n de Antofagasta,Norte,False,False,False,False,780712.6,156142.52,725,Media,1,Sí,0.5166666666666667,30-44,Muy alto
50335,1072,2024-02-08,Belleza,5,131920.92,0.0,App,659604.6,Sofía Díaz,62,Antofagasta,2022-10-21,Moda,719718.0,antofagasta,Plata,Facebook,PayPal,97,RegiÃ³n de Antofagasta,Norte,False,False,False,False,659604.6000000001,0.0,475,Alta,1,No,0.95,60+,Muy alto
50336,1223,2024-01-29,Tecnología,3,81438.84,0.0,App,244316.52,Sofía Rojas,66,Valparaíso,2024-05-03,Belleza,384170.0,valparaiso,Bronce,Instagram,Tarjeta débito,51,Sin información,Sin información,False,False,False,False,244316.52,0.0,-95,Baja,0,No,0.18333333333333332,60+,Medio
50337,1257,2024-11-15,Deportes,4,112969.86,0.0,App,451879.44,Daniela Díaz,54,Santiago,2023-10-10,Belleza,532963.0,santiago,Oro,Orgánico,PayPal,45,RegiÃ³n Metropolitana,Centro,False,False,False,False,451879.44,0.0,402,Baja,2,No,0.08333333333333333,45-59,Alto
50338,1175,2024-11-10,Hogar,5,83621.76,0.0,App,418108.8,Benjamín González,37,La Serena,2024-10-11,Tecnología,400022.0,la serena,Oro,Facebook,Tarjeta débito,58,RegiÃ³n de Coquimbo,Norte,False,False,False,False,418108.8,0.0,30,Baja,1,No,0.3,30-44,Alto
50339,1111,2024-10-15,Deportes,3,141851.54,0.05,Web,404276.89,Javiera Fuentes,42,La Serena,2023-08-03,Belleza,1441947.0,la serena,Oro,Instagram,PayPal,82,RegiÃ³n de Coquimbo,Norte,False,False,False,False,425554.62,21277.731,439,Media,1,Sí,0.7,30-44,Alto
50340,1055,2024-01-18,Hogar,1,54337.99,0.05,Web,51621.09,Antonia Contreras,66,Concepción,2023-02-15,Deportes,1143175.0,concepcion,Oro,Facebook,PayPal,93,Sin información,Sin información,False,False,False,False,54337.99,2716.8995,337,Alta,0,Sí,0.8833333333333333,60+,Bajo
50341,1294,2024-06-18,Libros,2,121996.72,0.05,Web,231793.77,Diego Martínez,44,Santiago,2024-11-13,Libros,855625.0,santiago,Bronce,Orgánico,Tarjeta crédito,67,RegiÃ³n Metropolitana,Centro,False,False,False,False,243993.44,12199.672,-148,Media,2,Sí,0.45,30-44,Medio
50342,1246,2024-11-08,Hogar,3,29091.16,0.0,App,87273.48,Valentina Muñoz,62,La Serena,2024-03-02,Libros,854212.0,la serena,Premium,Orgánico,PayPal,60,RegiÃ³n de Coquimbo,Norte,False,False,False,False,87273.48,0.0,251,Baja,1,No,0.3333333333333333,60+,Bajo
50343,1213,2024-11-02,Tecnología,5,143543.9,0.0,App,717719.5,Juan Morales,64,Puerto Montt,2023-01-30,Hogar,641985.0,puerto montt,Oro,Facebook,PayPal,72,RegiÃ³n de Los Lagos,Sur,False,False,False,False,717719.5,0.0,642,Media,3,No,0.5333333333333333,60+,Muy alto
50344,1261,2024-05-22,Moda,4,218169.95,0.0,Web,872679.8,Diego Pérez,27,La Serena,2023-03-22,Tecnología,889303.0,la serena,Premium,Instagram,PayPal,53,RegiÃ³n de Coquimbo,Norte,False,False,False,False,872679.8,0.0,427,Baja,1,No,0.21666666666666667,18-29,Muy alto
50345,1103,2024-08-12,Deportes,2,156795.72,0.0,Web,313591.44,Pedro Soto,61,La Serena,2023-02-04,Belleza,730400.0,la serena,Premium,Google Ads,Transferencia,72,RegiÃ³n de Coquimbo,Norte,False,False,False,False,313591.44,0.0,555,Media,1,No,0.5333333333333333,60+,Alto
50346,1133,2024-02-06,Deportes,2,118965.21,0.15,Marketplace,202240.86,Pedro Martínez,52,Puerto Montt,2024-07-18,Moda,1345570.0,puerto montt,Bronce,Orgánico,Tarjeta crédito,90,RegiÃ³n de Los Lagos,Sur,False,False,False,False,237930.42,35689.563,-163,Alta,3,Sí,0.8333333333333334,45-59,Medio
50347,1279,2024-05-05,Hogar,2,247744.32,0.05,Web,470714.21,Catalina González,62,Rancagua,2022-06-25,Moda,968216.0,rancagua,Plata,Instagram,Tarjeta crédito,45,RegiÃ³n de O'Higgins,Centro,False,False,False,False,495488.64,24774.432,680,Baja,2,Sí,0.08333333333333333,60+,Alto
50348,1220,2024-04-15,Libros,4,185880.16,0.1,Web,669168.58,Antonia Pérez,54,Puerto Montt,2024-08-17,Moda,528664.0,puerto montt,Oro,Instagram,Tarjeta crédito,67,RegiÃ³n de Los Lagos,Sur,False,False,False,False,743520.64,74352.064,-124,Media,3,Sí,0.45,45-59,Muy alto
50349,1133,2024-01-04,Hogar,3,28667.46,0.0,Web,86002.38,Pedro Martínez,52,Puerto Montt,2024-07-18,Moda,1345570.0,puerto montt,Bronce,Orgánico,Tarjeta crédito,90,RegiÃ³n de Los Lagos,Sur,False,False,False,False,86002.38,0.0,-196,Alta,3,No,0.8333333333333334,45-59,Bajo
50350,1008,2024-01-27,Tecnología,1,247269.86,0.0,Web,247269.86,Sofía González,23,Temuco,2024-12-31,Tecnología,645729.0,temuco,Plata,Facebook,Transferencia,62,RegiÃ³n de La AraucanÃ­a,Sur,False,False,False,False,247269.86,0.0,-339,Baja,3,No,0.36666666666666664,18-29,Medio
50351,1270,2024-01-09,Tecnología,1,197375.61,0.1,Marketplace,177638.05,Benjamín López,42,Rancagua,2023-06-16,Moda,479034.0,rancagua,Premium,Referido,PayPal,92,RegiÃ³n de O'Higgins,Centro,False,False,False,False,197375.61,19737.561,207,Alta,2,Sí,0.8666666666666667,30-44,Medio
50352,1169,2024-01-31,Hogar,3,172304.54,0.1,App,465222.26,Camila Martínez,46,La Serena,2023-08-06,Libros,1426539.0,la serena,Oro,Google Ads,Tarjeta débito,46,RegiÃ³n de Coquimbo,Norte,False,False,False,False,516913.62,51691.362,178,Baja,1,Sí,0.1,45-59,Alto
50353,1168,2024-08-29,Belleza,3,132696.57,0.0,Web,398089.71,Benjamín Muñoz,36,Antofagasta,2024-11-07,Moda,636805.0,antofagasta,Premium,Google Ads,Tarjeta crédito,42,RegiÃ³n de Antofagasta,Norte,False,False,False,False,398089.71,0.0,-70,Baja,1,No,0.03333333333333333,30-44,Alto
50354,1079,2024-04-14,Belleza,3,178109.76,0.2,Web,427463.42,Antonia Díaz,41,La Serena,2024-11-18,Libros,1195827.0,la serena,Plata,Google Ads,Tarjeta débito,71,RegiÃ³n de Coquimbo,Norte,False,False,False,False,534329.28,106865.85600000001,-218,Media,1,Sí,0.5166666666666667,30-44,Alto
50355,1213,2024-04-12,Hogar,4,78800.23,0.15,App,267920.78,Juan Morales,64,Puerto Montt,2023-01-30,Hogar,641985.0,puerto montt,Oro,Facebook,PayPal,72,RegiÃ³n de Los Lagos,Sur,False,False,False,False,315200.92,47280.138,438,Media,3,Sí,0.5333333333333333,60+,Medio
50356,1114,2024-09-14,Deportes,1,162154.23,0.05,App,154046.52,Matías Hernández,23,Rancagua,2022-04-12,Moda,458147.0,rancagua,Plata,Referido,Tarjeta crédito,43,RegiÃ³n de O'Higgins,Centro,False,False,False,False,162154.23,8107.711500000001,886,Baja,2,Sí,0.05,18-29,Medio
50357,1106,2024-06-19,Libros,3,226254.59,0.05,Web,644825.58,Sofía Morales,25,Antofagasta,2023-11-26,Belleza,825222.0,antofagasta,Premium,Instagram,PayPal,47,RegiÃ³n de Antofagasta,Norte,False,False,False,False,678763.77,33938.188500000004,206,Baja,1,Sí,0.11666666666666667,18-29,Muy alto
50358,1002,2024-02-13,Belleza,2,163043.49,0.05,Marketplace,309782.63,Juan Contreras,33,Santiago,2024-04-09,Belleza,850503.0,santiago,Plata,Google Ads,Tarjeta débito,92,RegiÃ³n Metropolitana,Centro,False,False,False,False,326086.98,16304.349,-56,Alta,2,Sí,0.8666666666666667,30-44,Alto
50359,1181,2024-09-03,Belleza,1,185063.61,0.1,Web,166557.25,María González,29,Antofagasta,2023-08-13,Belleza,528347.0,antofagasta,Plata,Instagram,Tarjeta débito,89,RegiÃ³n de Antofagasta,Norte,False,False,False,False,185063.61,18506.361,387,Alta,1,Sí,0.8166666666666667,18-29,Medio
50360,1254,2024-12-28,Tecnología,3,119108.23,0.0,App,357324.69,Daniela Pérez,44,Antofagasta,2022-03-07,Belleza,933244.0,antofagasta,Oro,Orgánico,PayPal,62,RegiÃ³n de Antofagasta,Norte,False,False,False,False,357324.69,0.0,1027,Baja,1,No,0.36666666666666664,30-44,Alto
50361,1228,2024-02-02,Hogar,3,198796.9,0.15,Web,506932.1,Matías Martínez,26,Valparaíso,2024-02-23,Tecnología,944883.0,valparaiso,Bronce,Facebook,Tarjeta débito,95,Sin información,Sin información,False,False,False,False,596390.7,89458.605,-21,Alta,0,Sí,0.9166666666666666,18-29,Alto
50362,1214,2024-08-05,Hogar,3,61780.94,0.2,Web,148274.26,Tomás Díaz,61,Concepción,2023-05-23,Libros,976952.0,concepcion,Plata,Referido,PayPal,80,Sin información,Sin información,False,False,False,False,185342.82,37068.564000000006,440,Media,0,Sí,0.6666666666666666,60+,Medio
50363,1045,2024-09-28,Libros,1,210706.96,0.1,App,189636.26,María Sepúlveda,65,La Serena,2022-04-23,Belleza,1013193.0,la serena,Plata,Facebook,PayPal,87,RegiÃ³n de Coquimbo,Norte,False,False,False,False,210706.96,21070.696,889,Alta,1,Sí,0.7833333333333333,60+,Medio
50364,1295,2024-09-27,Deportes,2,116655.22,0.0,App,233310.44,Fernanda Contreras,47,Valparaíso,2023-12-15,Belleza,564383.0,valparaiso,Premium,Referido,PayPal,99,Sin información,Sin información,False,False,False,False,233310.44,0.0,287,Alta,0,No,0.9833333333333333,45-59,Medio
50365,1138,2024-03-04,Moda,4,110517.85,0.0,Marketplace,442071.4,Benjamín Torres,36,La Serena,2024-08-03,Belleza,1015709.0,la serena,Plata,Google Ads,Tarjeta crédito,71,RegiÃ³n de Coquimbo,Norte,False,False,False,False,442071.4,0.0,-152,Media,1,No,0.5166666666666667,30-44,Alto
50366,1145,2024-11-08,Hogar,2,158265.74,0.2,Web,253225.18,Juan Martínez,38,Puerto Montt,2023-02-21,Belleza,990452.0,puerto montt,Bronce,Instagram,Tarjeta crédito,97,RegiÃ³n de Los Lagos,Sur,False,False,False,False,316531.48,63306.296,626,Alta,3,Sí,0.95,30-44,Medio
50367,1133,2024-01-03,Deportes,1,192915.38,0.05,App,183269.61,Pedro Martínez,52,Puerto Montt,2024-07-18,Moda,1345570.0,puerto montt,Bronce,Orgánico,Tarjeta crédito,90,RegiÃ³n de Los Lagos,Sur,False,False,False,False,192915.38,9645.769,-197,Alta,3,Sí,0.8333333333333334,45-59,Medio
50368,1057,2024-02-15,Tecnología,1,66748.46,0.05,Marketplace,63411.04,Tomás Hernández,40,La Serena,2023-10-06,Tecnología,569729.0,la serena,Plata,Instagram,Tarjeta crédito,62,RegiÃ³n de Coquimbo,Norte,False,False,False,False,66748.46,3337.4230000000007,132,Baja,1,Sí,0.36666666666666664,30-44,Bajo
50369,1040,2024-08-03,Tecnología,3,42052.09,0.0,Web,113540.64,María Rojas,21,Concepción,2023-10-14,Moda,1162066.0,concepcion,Plata,Google Ads,PayPal,51,Sin información,Sin información,False,False,False,False,126156.26999999999,0.0,294,Baja,0,No,0.18333333333333332,18-29,Bajo
50370,1013,2024-01-17,Libros,4,19033.87,0.15,App,64715.16,Daniela Muñoz,35,Temuco,2024-01-27,Belleza,824775.0,temuco,Bronce,Orgánico,Tarjeta débito,70,RegiÃ³n de La AraucanÃ­a,Sur,False,False,False,False,76135.48,11420.321999999998,-10,Media,3,Sí,0.5,30-44,Bajo
50371,1039,2024-10-12,Moda,2,189194.54,0.05,Marketplace,359469.63,Camila López,55,Concepción,2022-05-15,Libros,938781.0,concepcion,Plata,Orgánico,Tarjeta crédito,98,Sin información,Sin información,False,False,False,False,378389.08,18919.454,881,Alta,0,Sí,0.9666666666666667,45-59,Alto
50372,1075,2024-09-01,Deportes,2,60792.31,0.0,Web,121584.62,Daniela Soto,29,Antofagasta,2024-02-10,Deportes,930622.0,antofagasta,Premium,Orgánico,Transferencia,83,RegiÃ³n de Antofagasta,Norte,False,False,False,False,121584.62,0.0,204,Media,1,No,0.7166666666666667,18-29,Bajo
50373,1024,2024-07-06,Moda,3,67875.14,0.0,Marketplace,203625.42,María Díaz,50,Rancagua,2022-01-25,Deportes,935175.0,rancagua,Bronce,Orgánico,Tarjeta débito,98,RegiÃ³n de O'Higgins,Centro,False,False,False,False,203625.41999999998,0.0,893,Alta,2,No,0.9666666666666667,45-59,Medio
