id_transaccion,id_cliente,fecha_transaccion,categoria_producto,cantidad,precio_unitario,descuento_pct,canal_venta,monto_compra,nombre,edad,ciudad,fecha_registro,categoria_favorita,ingreso_estimado
50952,1099,2024-04-05,Hogar,1,86796.29,0.0,Web,86796.29,Catalina González,57.0,Puerto Montt,2022-08-13,Deportes,862764.0
50953,1109,2024-03-08,Hogar,5,127222.68,0.15,Web,540696.39,Javiera Muñoz,39.0,La Serena,2024-10-09,Hogar,869322.0
50954,1088,2024-01-18,Libros,2,100699.45,0.1,Marketplace,181259.01,Daniela López,66.0,Rancagua,2023-07-07,HOGAR,651774.0
50955,1172,2024-04-22,Hogar,3,122391.41,0.05,App,348815.52,Valentina Fuentes,65.0,Puerto Montt,2024-11-19,Deportes,907166.0
50956,1180,2024-02-17,Tecnología,5,237431.82,0.05,App,1127801.14,Pedro Martínez,57.0,Temuco,2022-03-27,Tecnología,1278579.0
50957,1001,2024-11-23,Deportes,2,163921.21,0.15,Marketplace,278666.06,Diego Pérez,41.0,Puerto Montt,2023-08-28,Libros,650235.0
50958,1009,2024-04-05,Tecnología,1,50270.34,0.15,Web,42729.79,Camila Hernández,19.0,Rancagua,2022-01-22,Hogar,1065205.0
50959,1033,2024-07-11,Deportes,2,141063.29,0.0,Marketplace,282126.58,Sofía Fuentes,58.0,Antofagasta,2023-10-06,Belleza,846516.0
50960,1204,2024-02-09,Libros,2,243646.44,0.1,App,438563.59,Antonia Torres,61.0,Valparaíso,2023-04-28,Deportes,778537.0
50961,1203,2024-10-28,Moda,2,176361.57,0.05,App,335086.98,Antonia Soto,28.0,Temuco,2023-08-22,Moda,459837.0
50962,1213,2024-05-17,Libros,2,16433.56,0.1,Marketplace,29580.41,Juan Morales,64.0,Puerto Montt,2023-01-30,Hogar,641985.0
50963,1021,2024-07-29,Moda,5,177219.51,0.15,App,753182.92,Vicente López,50.0,Santiago,2024-10-20,Libros,606402.0
50964,1031,2024-03-01,Tecnología,2,69490.86,0.15,Marketplace,118134.46,Diego Hernández,19.0,Antofagasta,2023-02-24,Belleza,1018565.0
50965,1300,2024-06-20,Belleza,5,93006.18,0.0,App,465030.9,Antonia Silva,40.0,Santiago,2023-01-19,Moda,1039059.0
50966,1226,2024-07-04,Tecnología,2,210704.19,0.0,Web,421408.38,Valentina Muñoz,36.0,Santiago,2023-05-08,Moda,721566.0
50967,1131,2024-06-02,Tecnología,5,50322.66,0.1,App,226451.97,Pedro Hernández,60.0,Rancagua,2022-05-20,Belleza,915469.0
50968,1051,2024-12-23,Belleza,4,198624.34,0.05,App,754772.49,Fernanda Silva,66.0,Rancagua,2023-11-01,Moda,655370.0
50969,1033,2024-10-03,Belleza,2,106615.74,0.15,App,181246.76,Sofía Fuentes,58.0,Antofagasta,2023-10-06,Belleza,846516.0
50970,1137,2024-03-01,Deportes,4,139970.84,0.2,App,447906.69,Javiera Sepúlveda,35.0,Valparaíso ,2023-08-25,Moda,592799.0
50971,1139,2024-12-29,Belleza,2,160377.1,0.1,Marketplace,288678.78,Sofía Contreras,52.0,Antofagasta,2022-08-09,Hogar,1156268.0
50972,1106,2024-10-23,Deportes,3,230401.36,0.0,Web,691204.08,Sofía Morales,25.0,Antofagasta,2023-11-26,Belleza,825222.0
50973,1204,2024-08-17,Hogar,5,27244.51,0.1,Marketplace,122600.3,Antonia Torres,61.0,Valparaíso,2023-04-28,Deportes,778537.0
50974,1050,2024-01-05,Belleza,2,198781.13,,Web,337927.92,Fernanda Pérez,45.0,,2024-08-28,Belleza,1330547.0
50975,1170,2024-12-21,Moda,5,160188.07,0.0,App,800940.35,Valentina Sepúlveda,53.0,Rancagua,2023-11-11,Tecnología,1009803.0
50976,1154,2024-08-16,Libros,2,233791.84,0.1,App,420825.31,Javiera Torres,59.0,Concepción,2024-03-29,Tecnología,613803.0
50977,1045,2024-11-12,Moda,4,146944.8,0.0,Marketplace,587779.2,María Sepúlveda,65.0,La Serena,2022-04-23,Belleza,1013193.0
50978,1235,2024-04-06,Hogar,4,62432.26,0.15,App,212269.68,Daniela Díaz,23.0,La Serena,2022-09-24,Belleza,432644.0
50979,1147,2024-08-19,Tecnología,5,98467.94,0.0,Web,492339.7,Tomás Silva,41.0,Puerto Montt,2024-07-10,Tecnología,579874.0
50980,1057,2024-08-29,Libros,5,569745.85,0.1,App,4102170.08,Tomás Hernández,40.0,La Serena,2023-10-06,Tecnología,569729.0
50981,1242,2024-10-29,Tecnología,2,108547.67,0.05,Web,206240.57,Vicente González,29.0,Antofagasta,2023-11-20,Tecnología,728234.0
50982,1133,2024-08-19,Tecnología,1,147283.4,0.05,App,139919.23,Pedro Martínez,52.0,Puerto Montt,2024-07-18,moda ,1345570.0
50983,1222,2024-08-15,Moda,3,143738.89,0.0,Web,431216.67,Vicente Rojas,44.0,Temuco,2022-12-06,Hogar,1224321.0
50984,1193,2024-09-21,Libros,1,120405.22,0.0,App,120405.22,Javiera Sepúlveda,27.0,Concepción,2023-10-22,Tecnología,500059.0
50985,1093,2024-05-12,Deportes,4,28234.57,0.0,Web,112938.28,Juan Pérez,36.0,Concepción,2023-06-11,Moda,1178187.0
50986,1177,2024-11-24,Deportes,5,67029.83,0.0,Web,335149.15,Matías Torres,25.0,Antofagasta,2023-11-20,Libros,907760.0
50987,1082,2024-11-23,Moda,4,62288.92,0.1,App,224240.11,Camila López,55.0,La Serena,2023-01-10,Libros,591306.0
50988,1286,2024-01-29,Moda,5,104098.01,0.15,Web,442416.54,Camila Soto,35.0,Antofagasta,2023-01-02,Deportes,1119277.0
50989,1223,2024-11-22,Deportes,5,77928.85,0.2,App,311715.4,Sofía Rojas,66.0,Valparaíso,2024-05-03,Belleza,384170.0
50990,1058,2024-03-05,Libros,1,131411.4,0.2,Web,105129.12,María Contreras,51.0,Temuco,2023-04-15,Moda,903377.0
50991,1297,2024-04-28,Belleza,5,77526.02,0.0,App,387630.1,Diego Rojas,49.0,La Serena,2023-03-20,Belleza,1033414.0
50992,1033,2024-09-10,Deportes,1,187681.75,0.0,Web,187681.75,Sofía Fuentes,58.0,Antofagasta,2023-10-06,Belleza,846516.0
50993,1023,2024-03-28,Deportes,2,72863.57,0.1,Marketplace,131154.43,Valentina Díaz,53.0,santiago,2023-05-06,Libros,382581.0
50994,1173,2024-06-28,Libros,3,133344.75,0.15,Web,340029.11,Juan Rojas,67.0,Concepción,2024-06-14,Hogar,844909.0
50995,1177,2024-09-23,Moda,3,217800.23,0.1,App,588060.62,Matías Torres,25.0,Antofagasta,2023-11-20,Libros,907760.0
50996,1291,2024-12-01,Libros,4,72185.17,0.2,Marketplace,230992.54,Diego Fuentes,44.0,Santiago,2022-11-29,Moda,643662.0
50997,1077,2024-05-18,Libros,3,95761.53,0.05,Marketplace,272920.36,Tomás Muñoz,25.0,Rancagua,2023-04-15,Moda,1128391.0
50998,1268,2024-05-18,Moda,4,108213.23,0.05,App,411210.27,Juan Rodríguez,31.0,Rancagua,2024-10-27,Belleza,1419275.0
50999,1190,2024-06-22,Moda,5,153295.99,0.0,Marketplace,766479.95,Sofía Silva,39.0,Valparaíso,2023-03-14,Tecnología,1199974.0
51000,1126,2024-04-02,Deportes,2,97565.2,0.2,App,156104.32,Antonia Muñoz,22.0,Antofagasta,2023-01-11,Belleza,764214.0
51001,1165,2024-02-24,Belleza,5,93004.77,0.0,App,465023.85,Fernanda Silva,,,2023-03-16,Libros,896255.0
51002,1242,2024-11-06,Hogar,1,11046.86,,Web,11046.86,Vicente González,29.0,Antofagasta,2023-11-20,Tecnología,728234.0
51003,1277,2024-07-05,Libros,5,202353.65,0.2,Web,809414.6,Javiera Rodríguez,24.0,CONCEPCIÓN,2022-06-28,Belleza,649648.0
51004,1121,2024-08-03,Moda,2,18710.11,0.0,Web,37420.22,Vicente Pérez,48.0,Santiago,2023-03-07,Tecnología,518143.0
51005,1125,2024-05-22,Tecnología,4,156603.73,0.2,App,501131.94,Tomás Pérez,31.0,Santiago,2024-10-06,Tecnología,1312885.0
51006,1152,2024-07-23,Tecnología,5,155480.06,0.2,App,621920.24,Valentina Rodríguez,28.0,Temuco,2023-10-15,Libros,798818.0
51007,1043,2024-08-29,Moda,2,141994.72,0.2,Marketplace,227191.55,Juan López,53.0,Puerto Montt,2022-08-01,Hogar,828432.0
51008,1260,2024-03-18,Deportes,3,8654.66,0.2,Marketplace,20771.18,Javiera González,20.0,Antofagasta,2022-10-19,Deportes,970295.0
51009,1290,2024-02-13,Hogar,4,122155.15,0.05,App,464189.57,Juan Muñoz,61.0,Temuco,2024-01-09,Moda,1454444.0
51010,1094,2024-06-05,Moda,4,132800.94,0.1,Marketplace,478083.38,Valentina Muñoz,58.0,La Serena,2024-07-04,Hogar,933999.0
51011,1188,2024-03-22,Hogar,4,33263.57,0.15,App,113096.14,Catalina Sepúlveda,63.0,La Serena,2023-08-22,Libros,685234.0
51012,1188,2024-11-22,Moda,5,155929.93,0.0,App,779649.65,Catalina Sepúlveda,63.0,La Serena,2023-08-22,Libros,685234.0
51013,1229,2024-12-22,Belleza,1,81339.91,0.15,Marketplace,69138.92,María González,25.0,Concepción,2024-09-02,Belleza,794542.0
51014,1043,2024-10-02,Moda,5,149646.13,0.0,App,748230.65,Juan López,53.0,Puerto Montt,2022-08-01,Hogar,828432.0
51015,1076,2024-09-23,Moda,3,198012.97,0.05,Marketplace,564336.96,Camila López,44.0,Puerto Montt,2024-04-02,Deportes,721760.0
51016,1015,2024-03-20,Tecnología,1,178787.57,0.05,Web,169848.19,María Soto,28.0,La Serena,2024-02-15,Belleza,675193.0
51017,1025,2024-12-20,Tecnología,4,176973.91,,App,707895.64,Antonia Fuentes,18.0,Santiago,2023-05-09,Hogar,1100862.0
51018,1081,2024-04-17,Tecnología,1,147929.81,0.2,App,118343.85,Camila Sepúlveda,27.0,Temuco,2024-07-31,Deportes,931968.0
51019,1154,2024-08-26,Deportes,2,17298.8,0.1,Marketplace,31137.84,Javiera Torres,59.0,Concepción,2024-03-29,Tecnología,613803.0
51020,1257,2024-12-01,Moda,2,170260.24,0.15,App,289442.41,Daniela Díaz,54.0,Santiago,2023-10-10,Belleza,532963.0
51021,1180,2024-01-22,Libros,2,202047.33,0.0,App,404094.66,Pedro Martínez,57.0,Temuco,2022-03-27,Tecnología,1278579.0
51022,1046,2024-06-09,Belleza,3,35730.96,0.05,Web,101833.24,Sofía Fuentes,59.0,Temuco,2022-05-10,Belleza,907150.0
51023,1203,2024-07-12,Tecnología,3,145477.96,0.2,Web,349147.1,Antonia Soto,28.0,Temuco,2023-08-22,Moda,459837.0
51024,1015,2024-12-21,Belleza,2,23760.32,0.1,App,42768.58,María Soto,28.0,La Serena,2024-02-15,Belleza,675193.0
51025,1157,2024-03-19,Tecnología,3,236592.4,0.0,Marketplace,709777.2,Camila Soto,18.0,Puerto Montt,2022-01-04,Deportes,835644.0
51026,1236,2024-06-04,Belleza,5,17032.2,0.0,App,85161.0,Juan Torres,69.0,Antofagasta,2022-08-19,Libros,465046.0
51027,1208,2024-10-13,Belleza,1,166715.73,0.05,App,158379.94,Catalina Hernández,69.0,Concepción,2022-01-15,Libros,963387.0
51028,1088,2024-03-06,Libros,1,73224.17,0.0,Web,73224.17,Daniela López,66.0,Rancagua,2023-07-07,HOGAR,651774.0
51029,1167,2024-09-11,Moda,4,87882.21,0.05,Marketplace,333952.4,Benjamín Soto,,Concepción,2023-02-12,Hogar,1094302.0
51030,1163,2024-04-14,Tecnología,2,195806.8,0.2,Marketplace,313290.88,Benjamín Sepúlveda,36.0,Puerto Montt,2024-06-21,Hogar,1112969.0
51031,1030,2024-08-30,Tecnología,1,152913.94,0.0,App,152913.94,Daniela Rojas,62.0,Valparaíso,2024-05-17,Deportes,910769.0
51032,1214,2024-03-08,Deportes,4,38105.27,0.1,Web,137178.97,Tomás Díaz,61.0,Concepción,2023-05-23,Libros,976952.0
51033,1191,2024-09-06,Hogar,5,70879.89,0.15,Marketplace,301239.53,Sofía Díaz,35.0,Antofagasta,2022-05-04,Moda,612677.0
51034,1009,2024-08-30,Tecnología,2,189596.92,0.2,Marketplace,303355.07,Camila Hernández,19.0,Rancagua,2022-01-22,Hogar,1065205.0
51035,1170,2024-04-24,Tecnología,1,114274.72,0.0,App,114274.72,Valentina Sepúlveda,53.0,Rancagua,2023-11-11,Tecnología,1009803.0
51036,1144,2024-09-12,Tecnología,1,114531.5,0.2,Marketplace,91625.2,Juan Rojas,36.0,Valparaíso,2022-05-07,Tecnología,864615.0
51037,1104,2024-04-22,Libros,3,18847.58,0.05,Web,53715.6,Juan Rodríguez,45.0,Santiago,2023-08-10,Hogar,680194.0
51038,1140,2024-09-11,Libros,1,5337.02,,Web,5070.17,María Silva,60.0,Puerto Montt,2022-06-30,Belleza,714512.0
51039,1111,2024-09-13,Moda,4,57694.44,0.0,App,230777.76,Javiera Fuentes,42.0,La Serena,2023-08-03,Belleza,1441947.0
51040,1080,2024-11-16,Moda,1,72813.75,0.2,Web,58251.0,María Silva,29.0,Antofagasta,2023-03-13,Moda,815919.0
51041,1213,2024-04-25,Hogar,5,108114.65,0.0,Marketplace,540573.25,Juan Morales,64.0,Puerto Montt,2023-01-30,Hogar,641985.0
51042,1208,2024-05-27,Moda,4,12588.88,0.1,App,45319.97,Catalina Hernández,69.0,Concepción,2022-01-15,Libros,963387.0
51043,1052,2024-10-31,Tecnología,5,209608.52,0.1,Web,943238.34,Valentina Contreras,20.0,Concepción,2024-08-21,Belleza,961551.0
51044,1289,2024-09-06,Moda,1,210753.64,0.15,Marketplace,179140.59,Vicente Rodríguez,43.0,Valparaíso,2024-11-20,Hogar,567161.0
51045,1172,2024-01-04,Hogar,5,14037.18,0.0,Web,70185.9,Valentina Fuentes,65.0,Puerto Montt,2024-11-19,Deportes,907166.0
51046,1025,2024-12-07,Moda,1,99943.88,0.0,Marketplace,99943.88,Antonia Fuentes,18.0,Santiago,2023-05-09,Hogar,1100862.0
51047,1069,2024-12-18,Hogar,4,238905.56,0.2,App,764497.79,Sofía Díaz,65.0,Puerto Montt,2024-02-16,Tecnología,1253198.0
51048,1176,2024-10-24,Moda,1,58439.19,0.1,Web,52595.27,Pedro Soto,39.0,Concepción,2024-06-01,Hogar,566815.0
51049,1257,2024-08-12,Deportes,4,147906.22,0.05,App,562043.64,Daniela Díaz,54.0,Santiago,2023-10-10,Belleza,532963.0
51050,1169,2024-07-14,Belleza,4,21820.33,0.05,App,82917.25,Camila Martínez,46.0,La Serena,2023-08-06,Libros,1426539.0
51051,1285,2024-08-29,Belleza,4,11367.02,0.05,Marketplace,43194.68,Pedro Díaz,63.0,Puerto Montt,2022-07-21,Deportes,547488.0
51052,1247,2024-07-16,Deportes,2,179414.15,0.05,App,340886.88,Camila Rodríguez,66.0,Valparaíso ,2024-08-14,Libros,1287879.0
51053,1104,2024-07-14,Moda,3,192608.91,0.05,App,548935.39,Juan Rodríguez,45.0,Santiago,2023-08-10,Hogar,680194.0
51054,1175,2024-07-06,Moda,1,137677.52,0.05,Web,130793.64,Benjamín González,37.0,La Serena,2024-10-11,Tecnología,400022.0
51055,1174,2024-02-04,Belleza,3,162691.69,0.1,Web,439267.56,Valentina Díaz,49.0,Antofagasta,2022-10-09,Libros,623042.0
51056,1162,2024-09-29,Deportes,2,54617.15,0.2,Web,87387.44,Tomás Pérez,68.0,Concepción,2023-10-13,Libros,719868.0
51057,1140,2024-01-08,Belleza,4,22556.4,0.0,Web,90225.6,María Silva,60.0,Puerto Montt,2022-06-30,Belleza,714512.0
51058,1241,2024-02-25,Tecnología,5,70766.0,0.0,Web,353830.0,Antonia Silva,62.0,Concepción,2022-02-23,Tecnología,738724.0
51059,1291,2024-08-01,Hogar,3,170294.13,0.15,Marketplace,434250.03,Diego Fuentes,44.0,Santiago,2022-11-29,Moda,643662.0
51060,1274,2024-05-27,Deportes,1,155007.61,0.1,App,139506.85,Diego Hernández,24.0,Concepción,2022-02-15,Libros,646707.0
51061,1251,2024-04-06,Deportes,1,19060.59,0.15,App,16201.5,María Rojas,30.0,Valparaíso,2023-01-01,Libros,993285.0
51062,1227,2024-08-30,Belleza,2,202565.88,0.0,Web,405131.76,Antonia Silva,45.0,Santiago,2024-01-07,Libros,999154.0
51063,1026,2024-06-11,Belleza,3,73005.03,0.15,Web,186162.83,Fernanda Silva,33.0,Rancagua,2024-12-10,Belleza,961675.0
51064,1181,2024-02-27,Moda,3,248766.9,0.0,Web,746300.7,María González,29.0,Antofagasta,2023-08-13,Belleza,528347.0
51065,1040,2024-03-16,Tecnología,4,219935.27,0.05,Marketplace,835754.03,María Rojas,21.0,Concepción,2023-10-14,Moda,1162066.0
51066,1213,2024-07-20,Libros,4,153825.69,0.1,App,553772.48,Juan Morales,64.0,Puerto Montt,2023-01-30,Hogar,641985.0
51067,1003,2024-04-24,Moda,1,71908.61,0.0,App,71908.61,Sofía Sepúlveda,59.0,Antofagasta,2024-01-22,Belleza,1255397.0
51068,1276,2024-02-17,Moda,1,71949.31,0.2,App,57559.45,Daniela Silva,18.0,Santiago,2024-02-24,Deportes,1246470.0
51069,1002,2024-08-07,Libros,3,207664.49,0.1,App,560694.12,Juan Contreras,33.0,Santiago,2024-04-09,Belleza,850503.0
51070,1033,2024-01-07,Libros,3,167481.02,0.2,Web,401954.45,Sofía Fuentes,58.0,Antofagasta,2023-10-06,Belleza,846516.0
51071,1284,2024-11-10,Moda,5,81994.89,,Marketplace,348478.28,Tomás Sepúlveda,27.0,Concepción,2023-03-22,Hogar,1218965.0
51072,1187,2024-06-24,Libros,3,9847.86,0.0,Web,29543.58,Sofía Contreras,50.0,Santiago,2022-08-08,Tecnología,1085456.0
51073,1003,2024-01-29,Hogar,2,211615.62,0.1,Web,380908.12,Sofía Sepúlveda,59.0,Antofagasta,2024-01-22,Belleza,1255397.0
51074,1012,2024-02-18,Hogar,1,79612.14,0.0,App,79612.14,Tomás Pérez,31.0,Temuco,2024-11-03,Libros,300000.0
51075,1271,2024-10-31,Deportes,2,5508.15,0.15,Web,9363.86,Vicente Rodríguez,24.0,Concepción,2022-08-17,Deportes,840419.0
51076,1084,2024-02-09,Moda,2,96443.75,0.05,Marketplace,183243.12,Matías Torres,59.0,La Serena,2022-01-30,Deportes,751245.0
51077,1045,2024-02-12,Belleza,5,44951.76,0.05,Marketplace,213520.86,María Sepúlveda,65.0,La Serena,2022-04-23,Belleza,1013193.0
51078,1241,2024-02-13,Deportes,3,67544.91,0.1,Web,182371.26,Antonia Silva,62.0,Concepción,2022-02-23,Tecnología,738724.0
51079,1079,2024-06-03,Moda,4,68714.44,0.0,App,274857.76,Antonia Díaz,41.0,La Serena,2024-11-18,Libros,1195827.0
51080,1040,2024-09-29,Hogar,1,228433.29,0.05,Marketplace,217011.63,María Rojas,21.0,Concepción,2023-10-14,Moda,1162066.0
51081,1024,2024-12-08,Tecnología,4,186414.49,0.15,Web,633809.27,María Díaz,50.0,Rancagua,2022-01-25,Deportes,935175.0
51082,1045,2024-04-07,Libros,1,125040.92,0.05,Web,118788.87,María Sepúlveda,65.0,La Serena,2022-04-23,Belleza,1013193.0
51083,1115,2024-06-21,Belleza,4,174571.82,0.05,App,663372.92,Valentina Hernández,35.0,Temuco,2024-10-06,Hogar,819816.0
51084,1160,2024-02-07,Belleza,1,122595.02,0.2,Marketplace,98076.02,Benjamín Hernández,26.0,Santiago,2024-07-10,Libros,962824.0
51085,1119,2024-04-12,Tecnología,3,141231.96,0.0,Marketplace,423695.88,Fernanda Sepúlveda,39.0,Rancagua,2023-08-17,Hogar,845233.0
51086,1231,2024-08-13,Moda,5,174274.56,0.1,Web,784235.52,Sofía Contreras,61.0,La Serena,2022-11-02,Belleza,1100487.0
51087,1006,2024-09-06,Deportes,2,124530.36,0.0,Marketplace,249060.72,Benjamín Díaz,43.0,Concepción,2023-05-06,Deportes,300000.0
51088,1034,2024-08-23,Tecnología,1,182015.32,0.2,Marketplace,145612.26,Pedro Contreras,62.0,Puerto Montt,2022-04-16,Hogar,512934.0
51089,1289,2024-11-15,Hogar,3,152497.01,0.0,Web,457491.03,Vicente Rodríguez,43.0,Valparaíso,2024-11-20,Hogar,567161.0
51090,1005,2024-04-14,Hogar,3,47360.13,0.05,Web,134976.37,Camila Hernández,24.0,La Serena,2023-07-05,Belleza,696195.0
51091,1213,2024-05-05,moda ,2,230735.3,0.15,Marketplace,392250.01,Juan Morales,64.0,Puerto Montt,2023-01-30,Hogar,641985.0
51092,1240,2024-10-16,Belleza,5,47864.33,0.1,App,215389.48,Antonia Fuentes,60.0,Valparaíso,2022-09-24,Belleza,1130335.0
51093,1114,2024-09-28,Belleza,5,136572.41,0.05,App,648718.95,Matías Hernández,23.0,Rancagua,2022-04-12,Moda,458147.0
51094,1149,2024-02-28,Belleza,2,95537.32,0.05,Web,181520.91,Tomás Torres,26.0,Santiago,2024-05-07,Belleza,808063.0
51095,1086,2024-11-18,Belleza,5,237917.35,0.05,Marketplace,1130107.41,María Pérez,49.0,La Serena,2024-06-06,Belleza,577437.0
51096,1052,2024-01-09,Belleza,2,79234.33,0.1,Marketplace,142621.79,Valentina Contreras,20.0,Concepción,2024-08-21,Belleza,961551.0
51097,1027,2024-10-02,Moda,4,181283.82,0.1,App,652621.75,Pedro Morales,25.0,CONCEPCIÓN,2024-08-21,Moda,618112.0
51098,1217,2024-03-23,Hogar,5,127032.83,0.0,Web,635164.15,Pedro Rodríguez,39.0,Valparaíso,2022-09-27,Moda,489906.0
51099,1136,2024-04-14,Moda,3,205976.76,0.1,Marketplace,556137.25,Daniela Muñoz,29.0,Puerto Montt,2024-04-22,Libros,781192.0
51100,1219,2024-11-02,Libros,4,241883.34,0.05,App,919156.69,Vicente Soto,48.0,La Serena,2022-03-06,Libros,1129704.0
51101,1272,2024-07-04,Hogar,4,57304.3,0.0,Marketplace,229217.2,Sofía Morales,37.0,Concepción,2024-02-05,Deportes,1060999.0
51102,1190,2024-02-24,Tecnología,3,95298.94,0.2,App,228717.46,Sofía Silva,39.0,Valparaíso,2023-03-14,Tecnología,1199974.0
51103,1045,2024-01-03,Deportes,3,47098.88,0.1,Web,127166.98,María Sepúlveda,65.0,La Serena,2022-04-23,Belleza,1013193.0
51104,1017,2024-04-29,Tecnología,2,91685.58,0.05,Web,174202.6,Camila Silva,,Santiago,2022-02-10,Belleza,1129934.0
51105,1124,2024-12-02,Moda,2,59455.44,0.0,Marketplace,118910.88,Benjamín López,46.0,Rancagua,2023-11-07,Libros,661684.0
51106,1029,2024-02-16,Moda,1,158447.21,0.1,Marketplace,142602.49,María Rojas,48.0,La Serena,2023-04-13,Moda,979401.0
51107,1166,2024-06-14,Tecnología,2,102548.27,0.15,App,174332.06,Tomás Díaz,41.0,La Serena,2022-07-15,Hogar,861933.0
51108,1144,2024-08-18,Libros,2,62059.23,0.05,Web,117912.54,Juan Rojas,36.0,Valparaíso,2022-05-07,Tecnología,864615.0
51109,1100,2024-08-25,Moda,1,242083.44,0.05,Web,229979.27,Benjamín González,33.0,Valparaíso,2024-09-24,Moda,676564.0
51110,1038,2024-04-15,moda ,5,172741.33,0.1,Marketplace,777335.98,Camila Fuentes,66.0,Santiago,2023-09-20,Hogar,780254.0
51111,1125,2024-02-17,Belleza,3,217493.16,0.0,Web,652479.48,Tomás Pérez,31.0,Santiago,2024-10-06,Tecnología,1312885.0
51112,1264,2024-09-23,Hogar,1,240479.57,0.0,Marketplace,240479.57,Benjamín Pérez,23.0,Valparaíso,2023-05-21,Libros,438078.0
51113,1281,2024-01-21,Tecnología,3,45107.38,0.15,App,115023.82,Sofía Morales,35.0,Valparaíso,2022-11-17,Libros,972902.0
51114,1252,2024-04-09,Deportes,2,90890.57,0.1,Web,163603.03,Matías Díaz,69.0,Temuco,2024-02-24,Libros,1039644.0
51115,1003,2024-10-31,Libros,3,245623.42,0.05,App,700026.75,Sofía Sepúlveda,59.0,Antofagasta,2024-01-22,Belleza,1255397.0
51116,1127,2024-09-04,Tecnología,4,82263.02,0.05,Marketplace,312599.48,Juan Martínez,23.0,La Serena,2024-06-06,Hogar,1106663.0
51117,1098,2024-08-17,Moda,1,234949.98,0.0,Marketplace,234949.98,Juan Hernández,19.0,Concepción,2022-08-11,Tecnología,978514.0
51118,1275,2024-07-08,Moda,3,101921.36,0.0,Marketplace,305764.08,Valentina Rodríguez,46.0,Santiago,2023-07-26,Moda,1010844.0
51119,1157,2024-04-28,Hogar,2,156150.09,0.1,App,281070.16,Camila Soto,18.0,Puerto Montt,2022-01-04,Deportes,835644.0
51120,1075,2024-08-31,Libros,1,58558.26,0.05,Web,55630.35,Daniela Soto,29.0,Antofagasta,2024-02-10,Deportes,930622.0
51121,1282,2024-07-23,Deportes,4,32849.03,0.0,App,131396.12,María López,60.0,Valparaíso,2022-11-27,Libros,605233.0
51122,1071,2024-02-23,Deportes,3,236020.02,0.1,Marketplace,637254.05,Daniela Rodríguez,34.0,Valparaíso,2022-04-23,Deportes,851911.0
51123,1243,2024-11-24,Belleza,3,46787.0,0.0,Web,140361.0,Pedro Torres,20.0,,2023-01-30,Libros,732359.0
51124,1105,2024-08-27,Libros,3,239818.8,0.1,Web,647510.76,Diego Torres,36.0,Concepción,2024-03-19,Tecnología,335011.0
51125,1164,2024-03-20,Belleza,5,184181.0,0.15,Web,782769.25,Tomás Sepúlveda,69.0,Santiago,2023-08-31,Deportes,578384.0
51126,1023,2024-03-07,Deportes,1,524992.9,0.05,Marketplace,797989.2,Valentina Díaz,53.0,santiago,2023-05-06,Libros,382581.0
51127,1161,2024-09-07,Moda,4,201585.73,0.0,Marketplace,806342.92,Vicente Torres,45.0,Antofagasta,2023-01-20,Moda,1276579.0
51128,1198,2024-09-05,Libros,3,157179.12,0.0,Marketplace,471537.36,Vicente Soto,51.0,Antofagasta,2023-01-30,Deportes,756587.0
51129,1096,2024-08-13,Hogar,3,32542.25,0.05,Marketplace,92745.41,Antonia Sepúlveda,65.0,Antofagasta,2023-09-25,Tecnología,1274773.0
51130,1011,2024-02-28,Hogar,3,236492.1,0.0,Marketplace,709476.3,Pedro Contreras,29.0,Valparaíso,2023-06-08,Deportes,646982.0
51131,1182,2024-04-26,Tecnología,3,21283.38,0.05,Marketplace,60657.63,Camila Fuentes,20.0,Valparaíso,2023-01-21,Belleza,920565.0
51132,1088,2024-11-19,Tecnología,5,121239.69,0.0,App,606198.45,Daniela López,66.0,Rancagua,2023-07-07,HOGAR,651774.0
51133,1214,2024-12-22,Libros,1,245987.54,0.0,Marketplace,245987.54,Tomás Díaz,61.0,Concepción,2023-05-23,Libros,976952.0
51134,1147,2024-07-29,Deportes,4,46423.99,0.0,App,185695.96,Tomás Silva,41.0,Puerto Montt,2024-07-10,Tecnología,579874.0
51135,1247,2024-05-15,Belleza,4,44123.2,0.1,App,158843.52,Camila Rodríguez,66.0,Valparaíso ,2024-08-14,Libros,1287879.0
51136,1182,2024-07-27,Deportes,5,215953.15,0.15,Web,917800.89,Camila Fuentes,20.0,Valparaíso,2023-01-21,Belleza,920565.0
51137,1005,2024-08-02,Moda,2,247266.32,0.15,Web,420352.74,Camila Hernández,24.0,La Serena,2023-07-05,Belleza,696195.0
51138,1033,2024-10-08,Belleza,2,159481.07,0.0,Marketplace,318962.14,Sofía Fuentes,58.0,Antofagasta,2023-10-06,Belleza,846516.0
51139,1258,2024-04-11,Hogar,2,128710.04,0.05,Marketplace,244549.08,Juan Soto,38.0,Rancagua,2024-11-16,Libros,909827.0
51140,1230,2024-03-26,Deportes,4,111609.59,0.0,App,446438.36,Matías González,36.0,Rancagua,2024-12-10,Moda,842379.0
51141,1207,2024-01-25,Libros,2,168553.29,0.15,App,286540.59,Valentina Torres,19.0,Valparaíso,2022-09-19,Belleza,961896.0
