id_transaccion,id_cliente,fecha_transaccion,fecha_registro,nombre,edad,grupo_edad,ciudad,region,macrozona,segmento_cliente,canal_adquisicion,canal_venta,categoria_producto,categoria_favorita,cantidad,precio_unitario,descuento_pct,monto_bruto,monto_descuento,monto_compra,ingreso_estimado,score_fidelizacion,nivel_fidelizacion,total_transacciones,gasto_total_cliente,ticket_promedio_cliente,cantidad_total_productos,descuento_promedio_cliente,score_fidelizacion_promedio,ciudad_normalizada,metodo_pago_preferido,outlier_precio_unitario_iqr,outlier_precio_unitario_zscore,outlier_monto_compra_iqr,outlier_monto_compra_zscore,antiguedad_cliente_dias,codigo_macrozona,compra_con_descuento,score_fidelizacion_norm,rango_monto_compra
50278,1299,2024-07-01,2023-01-31,Valentina Morales,31,30-44,Valparaíso,Sin información,Sin información,Premium,Instagram,Marketplace,Moda,Hogar,4,107329.49,0.0,429317.96,0.0,429317.96,300000.0,56,Baja,8,2338658.29,292332.28625,24,0.05625,56.0,valparaiso,Tarjeta crédito,False,False,False,False,517,0,No,0.2666666666666666,Alto
50279,1228,2024-02-29,2024-02-23,Matías Martínez,26,18-29,Valparaíso,Sin información,Sin información,Bronce,Facebook,Web,Tecnología,Tecnología,3,233342.06,0.0,700026.1799999999,0.0,700026.18,944883.0,95,Alta,5,1856205.58,371241.11600000004,17,0.06999999999999999,95.0,valparaiso,Tarjeta débito,False,False,False,False,6,0,No,0.9166666666666666,Muy alto
50280,1014,2024-01-12,2022-11-19,Diego Fuentes,56,45-59,Puerto Montt,RegiÃ³n de Los Lagos,Sur,Premium,Instagram,Web,Hogar,Belleza,3,153072.41,0.1,459217.23,45921.723,413295.51,871419.0,100,Alta,4,1178155.85,294538.9625,10,0.0625,100.0,puerto montt,Transferencia,False,False,False,False,419,3,Sí,1.0,Alto
50281,1034,2024-08-06,2022-04-16,Pedro Contreras,62,60+,Puerto Montt,RegiÃ³n de Los Lagos,Sur,Oro,Referido,Web,Libros,Hogar,3,107058.78,0.0,321176.34,0.0,321176.34,512934.0,96,Alta,7,1634634.02,233519.14571428573,14,0.08571428571428573,96.0,puerto montt,PayPal,False,False,False,False,843,3,No,0.9333333333333332,Alto
50282,1118,2024-08-03,2024-08-30,Valentina Martínez,52,45-59,Antofagasta,RegiÃ³n de Antofagasta,Norte,Plata,Instagram,Web,Libros,Moda,5,128104.75,0.1,640523.75,64052.375,576471.38,1020658.0,57,Baja,2,1529285.74,764642.87,9,0.05,57.0,antofagasta,PayPal,False,False,False,False,-27,1,Sí,0.2833333333333333,Muy alto
50283,1160,2024-10-18,2024-07-10,Benjamín Hernández,26,18-29,Santiago,RegiÃ³n Metropolitana,Centro,Premium,Instagram,Marketplace,Tecnología,Libros,4,197064.39,0.0,788257.56,0.0,788257.56,962824.0,100,Alta,2,886333.5800000001,443166.79000000004,5,0.1,100.0,santiago,Tarjeta débito,False,False,False,False,100,2,No,1.0,Muy alto
50284,1097,2024-02-07,2024-11-24,Benjamín Pérez,63,60+,Temuco,RegiÃ³n de La AraucanÃ­a,Sur,Premium,Instagram,Marketplace,Moda,Libros,3,199326.42,0.0,597979.26,0.0,597979.26,763851.0,98,Alta,3,2077329.29,692443.0966666667,11,0.016666666666666666,98.0,temuco,Tarjeta crédito,False,False,False,False,-291,3,No,0.9666666666666668,Muy alto
50285,1297,2024-01-07,2023-03-20,Diego Rojas,49,45-59,La Serena,RegiÃ³n de Coquimbo,Norte,Oro,Google Ads,Marketplace,Hogar,Belleza,3,187807.72,0.05,563423.16,28171.158000000003,535252.0,1033414.0,42,Baja,9,3682702.7800000003,409189.1977777778,30,0.044444444444444446,42.0,la serena,Transferencia,False,False,False,False,293,1,Sí,0.0333333333333333,Muy alto
50286,1114,2024-05-23,2022-04-12,Matías Hernández,23,18-29,Rancagua,RegiÃ³n de O'Higgins,Centro,Plata,Referido,App,Tecnología,Moda,3,57244.95,0.05,171734.84999999998,8586.742499999998,163148.11,458147.0,43,Baja,9,3642984.02,404776.0022222222,27,0.061111111111111116,43.0,rancagua,Tarjeta crédito,False,False,False,False,772,2,Sí,0.05,Medio
50287,1181,2024-11-10,2023-08-13,María González,29,18-29,Antofagasta,RegiÃ³n de Antofagasta,Norte,Plata,Instagram,Web,Tecnología,Belleza,1,102761.07,0.0,102761.07,0.0,102761.07,528347.0,89,Alta,6,2141008.38,356834.73,11,0.041666666666666664,89.0,antofagasta,Tarjeta débito,False,False,False,False,455,1,No,0.8166666666666667,Bajo
50288,1080,2024-12-04,2023-03-13,María Silva,29,18-29,Antofagasta,RegiÃ³n de Antofagasta,Norte,Bronce,Facebook,App,Moda,Moda,5,147869.56,0.05,739347.8,36967.39000000001,702380.41,815919.0,85,Alta,6,2327916.3200000003,387986.0533333334,20,0.11666666666666668,85.0,antofagasta,Tarjeta crédito,False,False,False,False,632,1,Sí,0.75,Muy alto
50289,1098,2024-04-04,2022-08-11,Juan Hernández,19,18-29,Concepción,Sin información,Sin información,Bronce,Instagram,Marketplace,Libros,Tecnología,4,127689.5,0.05,510758.0,25537.9,485220.1,978514.0,99,Alta,5,1588209.23,317641.846,17,0.06,99.0,concepcion,PayPal,False,False,False,False,602,0,Sí,0.9833333333333332,Alto
50290,1094,2024-06-11,2024-07-04,Valentina Muñoz,58,45-59,La Serena,RegiÃ³n de Coquimbo,Norte,Premium,Facebook,Web,Libros,Hogar,3,88867.47,0.05,266602.41000000003,13330.120500000005,253272.29,933999.0,71,Media,8,4365417.97,545677.24625,32,0.043750000000000004,71.0,la serena,Tarjeta crédito,False,False,False,False,-23,1,Sí,0.5166666666666667,Medio
50291,1180,2024-09-08,2022-03-27,Pedro Martínez,57,45-59,Temuco,RegiÃ³n de La AraucanÃ­a,Sur,Oro,Orgánico,App,Deportes,Tecnología,5,18306.87,0.1,91534.35,9153.435,82380.91,1278579.0,57,Baja,5,2421599.4562500003,484319.89125000004,20,0.1,57.0,temuco,Transferencia,False,False,False,False,896,3,Sí,0.2833333333333333,Bajo
50292,1121,2024-10-12,2023-03-07,Vicente Pérez,48,45-59,Santiago,RegiÃ³n Metropolitana,Centro,Bronce,Google Ads,Marketplace,Moda,Tecnología,3,174860.74,0.15,524582.22,78687.333,445894.89,518143.0,97,Alta,3,733322.79,244440.93000000002,7,0.09999999999999999,97.0,santiago,PayPal,False,False,False,False,585,2,Sí,0.95,Alto
50293,1251,2024-08-25,2023-01-01,María Rojas,30,30-44,Valparaíso,Sin información,Sin información,Premium,Google Ads,Marketplace,Deportes,Libros,2,166554.6,0.0,333109.2,0.0,333109.2,993285.0,46,Baja,5,1145046.3599999999,229009.27199999997,10,0.09,46.0,valparaiso,Transferencia,False,False,False,False,602,0,No,0.1,Alto
50294,1220,2024-05-29,2024-08-17,Antonia Pérez,54,45-59,Puerto Montt,RegiÃ³n de Los Lagos,Sur,Oro,Instagram,Marketplace,Deportes,Moda,1,195843.5,0.1,195843.5,19584.35,176259.15,528664.0,67,Media,6,3222827.26,537137.8766666666,20,0.10000000000000002,67.0,puerto montt,Tarjeta crédito,False,False,False,False,-80,3,Sí,0.45,Medio
50295,1204,2024-08-16,2023-04-28,Antonia Torres,61,60+,Valparaíso,Sin información,Sin información,Oro,Google Ads,App,Moda,Deportes,2,226761.14,0.0,453522.28,0.0,453522.28,778537.0,99,Alta,6,1879933.37,313322.22833333333,17,0.05000000000000001,99.0,valparaiso,Transferencia,False,False,False,False,476,0,No,0.9833333333333332,Alto
50296,1231,2024-02-29,2022-11-02,Sofía Contreras,61,60+,La Serena,RegiÃ³n de Coquimbo,Norte,Plata,Orgánico,App,Libros,Belleza,2,7867.25,0.0,15734.5,0.0,15734.5,1100487.0,99,Alta,4,1181168.4,295292.1,10,0.05,99.0,la serena,Tarjeta crédito,False,False,False,False,484,1,No,0.9833333333333332,Bajo
50297,1091,2024-05-15,2024-11-09,Catalina Soto,37,30-44,Temuco,RegiÃ³n de La AraucanÃ­a,Sur,Bronce,Google Ads,Web,Hogar,Libros,2,86014.92,0.05,172029.84,8601.492,163428.35,371346.0,65,Media,1,163428.35,163428.35,2,0.05,65.0,temuco,Tarjeta débito,False,False,False,False,-178,3,Sí,0.4166666666666667,Medio
50298,1004,2024-11-02,2023-01-26,Antonia López,44,30-44,Antofagasta,RegiÃ³n de Antofagasta,Norte,Premium,Facebook,App,Belleza,Deportes,2,109903.26,0.2,219806.52,43961.304,175845.22,765369.0,64,Baja,1,175845.22,175845.22,2,0.2,64.0,antofagasta,Tarjeta débito,False,False,False,False,646,1,Sí,0.4,Medio
50299,1153,2024-03-21,2022-09-28,María López,22,18-29,Antofagasta,RegiÃ³n de Antofagasta,Norte,Oro,Referido,App,Libros,Hogar,5,179908.41,0.2,899542.05,179908.41000000003,719633.64,845337.0,68,Media,4,1715648.1,428912.025,15,0.15,68.0,antofagasta,Transferencia,False,False,False,False,540,1,Sí,0.4666666666666667,Muy alto
50300,1252,2024-06-04,2024-02-24,Matías Díaz,69,60+,Temuco,RegiÃ³n de La AraucanÃ­a,Sur,Premium,Instagram,Web,Tecnología,Libros,1,110267.13,0.15,110267.13,16540.0695,93727.06,1039644.0,60,Baja,6,1964976.36,327496.06,13,0.049999999999999996,60.0,temuco,Tarjeta crédito,False,False,False,False,101,3,Sí,0.3333333333333333,Bajo
50301,1093,2024-09-05,2023-06-11,Juan Pérez,36,30-44,Concepción,Sin información,Sin información,Oro,Facebook,Web,Moda,Moda,3,127308.65,0.05,381925.95,19096.2975,362829.65,1178187.0,89,Alta,10,4139146.45,413914.645,34,0.06,89.0,concepcion,Tarjeta crédito,False,False,False,False,452,0,Sí,0.8166666666666667,Alto
50302,1045,2024-02-17,2022-04-23,María Sepúlveda,65,60+,La Serena,RegiÃ³n de Coquimbo,Norte,Plata,Facebook,App,Tecnología,Belleza,1,148351.58,0.0,148351.58,0.0,148351.58,1013193.0,87,Alta,9,1724822.3599999999,191646.92888888888,20,0.05,87.0,la serena,PayPal,False,False,False,False,665,1,No,0.7833333333333333,Medio
50303,1220,2024-05-20,2024-08-17,Antonia Pérez,54,45-59,Puerto Montt,RegiÃ³n de Los Lagos,Sur,Oro,Instagram,App,Belleza,Moda,3,61813.89,0.2,185441.67,37088.334,148353.34,528664.0,67,Media,6,3222827.26,537137.8766666666,20,0.10000000000000002,67.0,puerto montt,Tarjeta crédito,False,False,False,False,-89,3,Sí,0.45,Medio
50304,1099,2024-10-25,2022-08-13,Catalina González,57,45-59,Puerto Montt,RegiÃ³n de Los Lagos,Sur,Premium,Referido,Web,Tecnología,Deportes,5,22205.03,0.05,111025.15,5551.2575,105473.89,862764.0,64,Baja,4,1913836.88,478459.22,16,0.0625,64.0,puerto montt,PayPal,False,False,False,False,804,3,Sí,0.4,Bajo
50305,1249,2024-06-08,2023-04-28,Camila Díaz,66,60+,Valparaíso,Sin información,Sin información,Plata,Orgánico,Marketplace,Tecnología,Moda,5,99656.53,0.1,498282.65,49828.26500000001,448454.38,1174207.0,98,Alta,7,2588524.72,369789.24571428576,22,0.1142857142857143,98.0,valparaiso,Transferencia,False,False,False,False,407,0,Sí,0.9666666666666668,Alto
50306,1015,2024-12-25,2024-02-15,María Soto,28,18-29,La Serena,RegiÃ³n de Coquimbo,Norte,Plata,Facebook,Marketplace,Moda,Belleza,1,249434.4,0.0,249434.4,0.0,249434.4,675193.0,65,Media,7,2878947.53625,411278.2194642857,19,0.03571428571428571,65.0,la serena,PayPal,False,False,False,False,314,1,No,0.4166666666666667,Medio
50307,1247,2024-01-22,2024-08-14,Camila Rodríguez,66,60+,Valparaíso,Sin información,Sin información,Oro,Referido,Web,Tecnología,Libros,2,242339.47,0.05,484678.94,24233.947,460444.99,1287879.0,77,Media,6,1314688.22,219114.70333333334,16,0.05000000000000001,77.0,valparaiso,Tarjeta crédito,False,False,False,False,-205,0,Sí,0.6166666666666667,Alto
50308,1199,2024-10-01,2023-08-23,Fernanda Sepúlveda,42,30-44,Valparaíso,Sin información,Sin información,Oro,Facebook,App,Libros,Hogar,1,64873.3,0.05,64873.3,3243.6650000000004,61629.64,1071786.0,78,Media,4,1498369.94,374592.485,11,0.0875,78.0,valparaiso,Tarjeta crédito,False,False,False,False,405,0,Sí,0.6333333333333333,Bajo
50309,1128,2024-12-30,2023-06-03,María Soto,26,18-29,Valparaíso,Sin información,Sin información,Oro,Instagram,Web,Libros,Deportes,5,96443.42,0.05,482217.1,24110.855,458106.24,983237.0,44,Baja,3,1273050.42,424350.13999999996,14,0.06666666666666667,44.0,valparaiso,Tarjeta crédito,False,False,False,False,576,0,Sí,0.0666666666666666,Alto
50310,1228,2024-06-05,2024-02-23,Matías Martínez,26,18-29,Valparaíso,Sin información,Sin información,Bronce,Facebook,Marketplace,Moda,Tecnología,4,60392.92,0.15,241571.68,36235.752,205335.93,944883.0,95,Alta,5,1856205.58,371241.11600000004,17,0.06999999999999999,95.0,valparaiso,Tarjeta débito,False,False,False,False,103,0,Sí,0.9166666666666666,Medio
50311,1105,2024-05-01,2024-03-19,Diego Torres,36,30-44,Concepción,Sin información,Sin información,Plata,Facebook,App,Hogar,Tecnología,5,24063.72,0.0,120318.6,0.0,120318.6,335011.0,68,Media,6,1563705.13,260617.52166666664,22,0.05000000000000001,68.0,concepcion,Tarjeta débito,False,False,False,False,43,0,No,0.4666666666666667,Bajo
50312,1278,2024-04-08,2024-12-27,Matías Hernández,62,60+,Concepción,Sin información,Sin información,Oro,Instagram,Marketplace,Moda,Belleza,2,13782.05,0.05,27564.1,1378.205,26185.89,1412123.0,46,Baja,4,1067959.42,266989.855,9,0.037500000000000006,46.0,concepcion,Tarjeta crédito,False,False,False,False,-263,0,Sí,0.1,Bajo
50313,1262,2024-11-03,2024-06-10,María Silva,36,30-44,Valparaíso,Sin información,Sin información,Premium,Facebook,App,Libros,Belleza,2,62812.25,0.15,125624.5,18843.675,106780.82,456539.0,57,Baja,6,1414069.33,235678.22166666668,17,0.08333333333333333,57.0,valparaiso,Tarjeta débito,False,False,False,False,146,0,Sí,0.2833333333333333,Bajo
50314,1043,2024-01-23,2022-08-01,Juan López,53,45-59,Puerto Montt,RegiÃ³n de Los Lagos,Sur,Oro,Google Ads,Web,Deportes,Hogar,5,15521.84,0.15,77609.2,11641.38,65967.82,828432.0,91,Alta,5,1788320.62,357664.124,22,0.06999999999999999,91.0,puerto montt,Tarjeta débito,False,False,False,False,540,3,Sí,0.85,Bajo
50315,1053,2024-02-20,2024-10-24,Fernanda Torres,29,18-29,Antofagasta,RegiÃ³n de Antofagasta,Norte,Plata,Orgánico,Web,Libros,Deportes,1,241188.57,0.0,241188.57,0.0,241188.57,910291.0,76,Media,3,902081.2400000001,300693.7466666667,9,0.06666666666666667,76.0,antofagasta,Tarjeta débito,False,False,False,False,-247,1,No,0.6,Medio
50316,1141,2024-06-17,2023-03-04,Matías Fuentes,56,45-59,Temuco,RegiÃ³n de La AraucanÃ­a,Sur,Plata,Google Ads,App,Deportes,Hogar,1,133861.25,0.1,133861.25,13386.125,120475.12,777672.0,44,Baja,3,1066386.98,355462.32666666666,9,0.11666666666666665,44.0,temuco,Tarjeta débito,False,False,False,False,471,3,Sí,0.0666666666666666,Bajo
50317,1048,2024-06-21,2023-08-30,Camila Hernández,40,30-44,Puerto Montt,RegiÃ³n de Los Lagos,Sur,Oro,Facebook,App,Moda,Hogar,4,178151.83,0.0,712607.32,0.0,712607.32,999166.0,78,Media,1,712607.32,712607.32,4,0.0,78.0,puerto montt,Tarjeta crédito,False,False,False,False,296,3,No,0.6333333333333333,Muy alto
50318,1101,2024-11-11,2024-10-03,Pedro Hernández,44,30-44,Antofagasta,RegiÃ³n de Antofagasta,Norte,Plata,Instagram,Web,Hogar,Libros,3,54145.05,0.05,162435.15000000002,8121.7575000000015,154313.39,655427.0,94,Alta,5,2216250.36,443250.072,14,0.06999999999999999,94.0,antofagasta,Tarjeta débito,False,False,False,False,39,1,Sí,0.9,Medio
50319,1192,2024-11-02,2023-08-14,Benjamín Fuentes,64,60+,Rancagua,RegiÃ³n de O'Higgins,Centro,Bronce,Orgánico,App,Tecnología,Deportes,5,227467.11,0.05,1137335.5499999998,56866.7775,1080468.77,300000.0,48,Baja,4,2169376.94,542344.235,12,0.075,48.0,rancagua,Transferencia,False,False,False,False,446,2,Sí,0.1333333333333333,Muy alto
50320,1221,2024-01-28,2024-06-05,Diego Sepúlveda,24,18-29,Santiago,RegiÃ³n Metropolitana,Centro,Oro,Orgánico,Marketplace,Moda,Hogar,5,359164.20375,0.0,1795821.0187499998,0.0,1107260.74625,822185.0,82,Media,8,3400046.85625,425005.85703125,32,0.075,82.0,santiago,PayPal,True,True,True,True,-129,2,No,0.7,Muy alto
50321,1114,2024-02-06,2022-04-12,Matías Hernández,23,18-29,Rancagua,RegiÃ³n de O'Higgins,Centro,Plata,Referido,App,Libros,Moda,4,145871.27,0.2,583485.08,116697.016,466788.06,458147.0,43,Baja,9,3642984.02,404776.0022222222,27,0.061111111111111116,43.0,rancagua,Tarjeta crédito,False,False,False,False,665,2,Sí,0.05,Alto
50322,1285,2024-08-04,2022-07-21,Pedro Díaz,63,60+,Puerto Montt,RegiÃ³n de Los Lagos,Sur,Plata,Orgánico,App,Libros,Deportes,1,186381.25,0.0,186381.25,0.0,186381.25,547488.0,60,Baja,2,229575.93,114787.965,5,0.025,60.0,puerto montt,Transferencia,False,False,False,False,745,3,No,0.3333333333333333,Medio
50323,1173,2024-06-02,2024-06-14,Juan Rojas,67,60+,Concepción,Sin información,Sin información,Oro,Instagram,Marketplace,Deportes,Hogar,4,15435.15,0.1,61740.6,6174.06,55566.54,844909.0,47,Baja,3,798942.74,266314.24666666664,10,0.08333333333333333,47.0,concepcion,Tarjeta crédito,False,False,False,False,-12,0,Sí,0.1166666666666666,Bajo
50324,1124,2024-06-10,2023-11-07,Benjamín López,46,45-59,Rancagua,RegiÃ³n de O'Higgins,Centro,Plata,Instagram,App,Moda,Libros,2,142682.9,0.0,285365.8,0.0,285365.8,661684.0,61,Baja,3,615412.44,205137.47999999998,5,0.016666666666666666,61.0,rancagua,Tarjeta débito,False,False,False,False,216,2,No,0.35,Medio
50325,1093,2024-12-02,2023-06-11,Juan Pérez,36,30-44,Concepción,Sin información,Sin información,Oro,Facebook,Marketplace,Moda,Moda,5,173823.19,0.05,869115.95,43455.7975,825660.15,1178187.0,89,Alta,10,4139146.45,413914.645,34,0.06,89.0,concepcion,Tarjeta crédito,False,False,False,False,540,0,Sí,0.8166666666666667,Muy alto
50326,1224,2024-10-29,2023-04-23,Juan Hernández,62,60+,Puerto Montt,RegiÃ³n de Los Lagos,Sur,Plata,Instagram,Web,Tecnología,Deportes,1,226409.91,0.0,226409.91,0.0,226409.91,1018051.0,44,Baja,5,2546151.2399999998,509230.24799999996,14,0.06999999999999999,44.0,puerto montt,Transferencia,False,False,False,False,555,3,No,0.0666666666666666,Medio
50327,1169,2024-07-04,2023-08-06,Camila Martínez,46,45-59,La Serena,RegiÃ³n de Coquimbo,Norte,Oro,Google Ads,App,Hogar,Libros,2,48176.93,0.0,96353.86,0.0,96353.86,1426539.0,46,Baja,7,1536682.9,219526.12857142856,22,0.07142857142857142,46.0,la serena,Tarjeta débito,False,False,False,False,333,1,No,0.1,Bajo
50328,1018,2024-08-21,2023-12-01,Daniela Rodríguez,32,30-44,La Serena,RegiÃ³n de Coquimbo,Norte,Premium,Google Ads,Marketplace,Deportes,Moda,1,168259.56,0.0,168259.56,0.0,168259.56,881616.0,62,Baja,4,1046693.72,261673.43,7,0.0375,62.0,la serena,PayPal,False,False,False,False,264,1,No,0.3666666666666666,Medio
50329,1236,2024-07-29,2022-08-19,Juan Torres,69,60+,Antofagasta,RegiÃ³n de Antofagasta,Norte,Bronce,Instagram,App,Deportes,Libros,4,198857.6,0.1,795430.4,79543.04000000001,715887.36,465046.0,82,Media,9,3278711.87,364301.3188888889,27,0.044444444444444446,82.0,antofagasta,Transferencia,False,False,False,False,710,1,Sí,0.7,Muy alto
50330,1054,2024-07-22,2022-05-18,Diego Díaz,55,45-59,Antofagasta,RegiÃ³n de Antofagasta,Norte,Bronce,Orgánico,App,Deportes,Deportes,2,185184.41,0.0,370368.82,0.0,370368.82,747340.0,55,Baja,5,2471994.9699999997,494398.99399999995,13,0.06,55.0,antofagasta,Tarjeta débito,False,False,False,False,796,1,No,0.25,Alto
50331,1027,2024-06-04,2024-08-21,Pedro Morales,25,18-29,Concepción,Sin información,Sin información,Plata,Facebook,Marketplace,Deportes,Moda,1,89847.92,0.05,89847.92,4492.396,85355.52,618112.0,71,Media,5,1923164.77,384632.954,15,0.04,71.0,concepcion,Transferencia,False,False,False,False,-78,0,Sí,0.5166666666666667,Bajo
50332,1170,2024-10-13,2023-11-11,Valentina Sepúlveda,53,45-59,Rancagua,RegiÃ³n de O'Higgins,Centro,Premium,Google Ads,Marketplace,Libros,Tecnología,4,235511.09,0.2,942044.36,188408.872,753635.49,1009803.0,50,Baja,6,2691536.09,448589.3483333333,20,0.05833333333333333,50.0,rancagua,Transferencia,False,False,False,False,337,2,Sí,0.1666666666666666,Muy alto
50333,1115,2024-08-16,2024-10-06,Valentina Hernández,35,30-44,Temuco,RegiÃ³n de La AraucanÃ­a,Sur,Bronce,Referido,App,Deportes,Hogar,2,133987.94,0.0,267975.88,0.0,267975.88,819816.0,71,Media,4,2163607.15,540901.7875,12,0.037500000000000006,71.0,temuco,Tarjeta débito,False,False,False,False,-51,3,No,0.5166666666666667,Medio
50334,1288,2024-06-05,2022-06-11,Valentina Rojas,44,30-44,Antofagasta,RegiÃ³n de Antofagasta,Norte,Bronce,Referido,Web,Hogar,Moda,4,195178.15,0.2,780712.6,156142.52,624570.08,826286.0,71,Media,5,2010377.03,402075.406,17,0.13999999999999999,71.0,antofagasta,Transferencia,False,False,False,False,725,1,Sí,0.5166666666666667,Muy alto
50335,1072,2024-02-08,2022-10-21,Sofía Díaz,62,60+,Antofagasta,RegiÃ³n de Antofagasta,Norte,Plata,Facebook,App,Belleza,Moda,5,131920.92,0.0,659604.6000000001,0.0,659604.6,719718.0,97,Alta,4,1341058.04,335264.51,13,0.05,97.0,antofagasta,PayPal,False,False,False,False,475,1,No,0.95,Muy alto
50336,1223,2024-01-29,2024-05-03,Sofía Rojas,66,60+,Valparaíso,Sin información,Sin información,Bronce,Instagram,App,Tecnología,Belleza,3,81438.84,0.0,244316.52,0.0,244316.52,384170.0,51,Baja,5,2717715.7062500003,543543.1412500001,18,0.08,51.0,valparaiso,Tarjeta débito,False,False,False,False,-95,0,No,0.1833333333333333,Medio
50337,1257,2024-11-15,2023-10-10,Daniela Díaz,54,45-59,Santiago,RegiÃ³n Metropolitana,Centro,Oro,Orgánico,App,Deportes,Belleza,4,112969.86,0.0,451879.44,0.0,451879.44,532963.0,45,Baja,7,2918968.27,416995.46714285715,20,0.07142857142857142,45.0,santiago,PayPal,False,False,False,False,402,2,No,0.0833333333333333,Alto
50338,1175,2024-11-10,2024-10-11,Benjamín González,37,30-44,La Serena,RegiÃ³n de Coquimbo,Norte,Oro,Facebook,App,Hogar,Tecnología,5,83621.76,0.0,418108.8,0.0,418108.8,400022.0,58,Baja,7,2724598.46,389228.35142857145,25,0.0642857142857143,58.0,la serena,Tarjeta débito,False,False,False,False,30,1,No,0.3,Alto
50339,1111,2024-10-15,2023-08-03,Javiera Fuentes,42,30-44,La Serena,RegiÃ³n de Coquimbo,Norte,Oro,Instagram,Web,Deportes,Belleza,3,141851.54,0.05,425554.62,21277.731,404276.89,1441947.0,82,Media,7,2086892.99,298127.57,17,0.042857142857142864,82.0,la serena,PayPal,False,False,False,False,439,1,Sí,0.7,Alto
50340,1055,2024-01-18,2023-02-15,Antonia Contreras,66,60+,Concepción,Sin información,Sin información,Oro,Facebook,Web,Hogar,Deportes,1,54337.99,0.05,54337.99,2716.8995,51621.09,1143175.0,93,Alta,4,763490.0700000001,190872.51750000002,9,0.0875,93.0,concepcion,PayPal,False,False,False,False,337,0,Sí,0.8833333333333333,Bajo
50341,1294,2024-06-18,2024-11-13,Diego Martínez,44,30-44,Santiago,RegiÃ³n Metropolitana,Centro,Bronce,Orgánico,Web,Libros,Libros,2,121996.72,0.05,243993.44,12199.672,231793.77,855625.0,67,Media,6,2602462.58,433743.76333333337,23,0.08333333333333333,67.0,santiago,Tarjeta crédito,False,False,False,False,-148,2,Sí,0.45,Medio
